[book ]	114	0.0021608097350164905
[�200m ]	3	5.6863414079381326E-5
[we]	292	0.0055347056370597825
['ve ]	504	0.009553053565336063
[acknowledged ]	16	3.032715417567004E-4
[extra ]	97	0.0018385837218999961
[worth ]	115	0.002179764206376284
[there]	434	0.008226240570150499
[but ]	3291	0.06237916524508132
[can]	176	0.0033359869593237047
[see ]	570	0.010804048675082452
[sort ]	141	0.0026725804617309225
[they ]	2950	0.055915690511391634
[talking ]	82	0.0015542666515030897
[about ]	1343	0.02545585503620304
[can ]	1410	0.026725804617309223
[prove ]	50	9.477235679896887E-4
[might ]	540	0.01023541453428864
[pay ]	159	0.00301376094620721
[it]	1799	0.034099093976269
[equally ]	49	9.28769096629895E-4
[dismissive]	1	1.8954471359793775E-5
[point ]	282	0.005345160923461845
[core ]	19	3.6013495583608174E-4
[unfair]	3	5.6863414079381326E-5
[difficult ]	105	0.0019902194927783464
[decide ]	62	0.001175177224307214
[you ]	3134	0.05940331324159369
[an ]	2683	0.0508548466583267
[outsider ]	2	3.790894271958755E-5
[what ]	1575	0.029853292391675196
[like]	73	0.0013836764092649456
[eventually ]	27	5.117707267144319E-4
[along ]	136	0.0025778081049319533
[management]	34	6.444520262329883E-4
[within ]	376	0.007126881231282459
[philosophy ]	6	1.1372682815876265E-4
[will ]	1889	0.035804996398650445
[impose]	1	1.8954471359793775E-5
[learnt ]	10	1.8954471359793775E-4
[us ]	357	0.006766746275446378
[leveraged ]	2	3.790894271958755E-5
[buyout ]	10	1.8954471359793775E-4
[side ]	177	0.003354941430683498
[sir ]	149	0.0028242162326092726
[james ]	46	8.719056825505137E-4
[goldsmith]	2	3.790894271958755E-5
[went ]	324	0.006141248720573183
[end ]	265	0.00502293491034535
[1970s]	10	1.8954471359793775E-4
[collapse ]	26	4.928162553546381E-4
[keyser ]	1	1.8954471359793775E-5
[ullman]	1	1.8954471359793775E-5
[merchant ]	22	4.169983699154631E-4
[bank ]	77	0.0014594942947041207
[where ]	846	0.016035482770385533
[director ]	46	8.719056825505137E-4
[rescued ]	2	3.790894271958755E-5
[england]	54	0.0010235414534288639
[feels ]	16	3.032715417567004E-4
[keyser]	1	1.8954471359793775E-5
[problems ]	242	0.004586982069070093
[were ]	2241	0.04247697031729785
[hastened ]	2	3.790894271958755E-5
[unwise ]	1	1.8954471359793775E-5
[acquisition]	9	1.70590242238144E-4
[because ]	654	0.01239622426930513
[goldsmith ]	2	3.790894271958755E-5
[decided ]	79	0.0014974032374237083
[wanted ]	136	0.0025778081049319533
[be ]	5399	0.1023351908715266
[capitalist ]	20	3.790894271958755E-4
[uk ]	189	0.0035823950870010235
[france ]	65	0.0012320406383865953
[places ]	55	0.0010424959247886576
[be]	106	0.0020091739641381404
[much ]	592	0.011221047044997915
[attractive]	8	1.516357708783502E-4
[taking ]	151	0.00286212517532886
[over ]	967	0.01832897380492058
[breaking ]	35	6.634064975927821E-4
[up ]	1438	0.02725652981538345
[fairly ]	52	9.856325107092763E-4
[hefty ]	7	1.3268129951855644E-4
[corporations]	4	7.58178854391751E-5
[rejects ]	6	1.1372682815876265E-4
[partly ]	63	0.001194131695667008
[responsible ]	38	7.202699116721635E-4
[casino ]	1	1.8954471359793775E-5
[atmosphere]	5	9.477235679896888E-5
[gripped ]	8	1.516357708783502E-4
[corporate ]	94	0.0017817203078206148
[life ]	275	0.005212479623943288
[early ]	209	0.003961484514196899
[1980s]	25	4.7386178399484437E-4
[stirred ]	2	3.790894271958755E-5
[yes]	312	0.0059137950642556576
[never ]	371	0.00703210887448349
[lost ]	155	0.0029379430607680353
[any ]	797	0.015106713673755639
[money ]	136	0.0025778081049319533
[anybody ]	31	5.87588612153607E-4
[added ]	136	0.0025778081049319533
[unemployment ]	70	0.0013268129951855643
[figures]	49	9.28769096629895E-4
[learned ]	24	4.549073126350506E-4
[only ]	1202	0.02278327457447212
[genius ]	4	7.58178854391751E-5
[ever ]	171	0.0032412146025247355
[come ]	468	0.008870692596383487
[across]	8	1.516357708783502E-4
[holding ]	80	0.001516357708783502
[most ]	736	0.013950490920808219
[important ]	250	0.004738617839948444
[unit ]	39	7.392243830319572E-4
[organisation]	18	3.41180484476288E-4
[concept ]	59	0.0011183138102278326
[does ]	398	0.007543879601197923
[interest ]	200	0.003790894271958755
[me ]	420	0.007960877971113386
[businesses ]	42	7.960877971113385E-4
[important]	24	4.549073126350506E-4
[matter ]	103	0.0019523105500587588
[whether ]	300	0.005686341407938132
[makes ]	124	0.002350354448614428
[sellotape ]	1	1.8954471359793775E-5
[basildon ]	1	1.8954471359793775E-5
[bond ]	19	3.6013495583608174E-4
[no ]	1400	0.026536259903711286
[consequence ]	39	7.392243830319572E-4
[somebody ]	22	4.169983699154631E-4
[else ]	72	0.001364721937905152
[them]	361	0.006842564160885553
[always ]	288	0.005458887751620608
[ultimate ]	17	3.2222601311649417E-4
[unbundler]	1	1.8954471359793775E-5
[defence ]	112	0.002122900792296903
[make ]	449	0.008510557640547405
[backers]	2	3.790894271958755E-5
[takeover ]	30	5.686341407938133E-4
[campaign ]	50	9.477235679896887E-4
[already ]	284	0.005383069866181432
[seen ]	344	0.006520338147769059
[vitriolic ]	1	1.8954471359793775E-5
[language]	27	5.117707267144319E-4
[responds ]	3	5.6863414079381326E-5
[charge ]	48	9.098146252701012E-4
[mounting ]	9	1.70590242238144E-4
[enrich ]	2	3.790894271958755E-5
[himself ]	200	0.003790894271958755
[friends ]	52	9.856325107092763E-4
[saying]	92	0.0017438113651010274
[nobody ]	49	9.28769096629895E-4
[could ]	1117	0.021172144508889646
[take ]	463	0.008775920239584518
[investor ]	5	9.477235679896888E-5
[group]	143	0.00271048940445051
[doing ]	166	0.0031464422457257667
[impoverish ]	1	1.8954471359793775E-5
[myself]	16	3.032715417567004E-4
[square ]	49	9.28769096629895E-4
[mile]	5	9.477235679896888E-5
[stock ]	76	0.001440539823344327
[exchange ]	60	0.0011372682815876266
[takes ]	94	0.0017817203078206148
[bull ]	6	1.1372682815876265E-4
[horns]	2	3.790894271958755E-5
[john ]	190	0.0036013495583608174
[moore]	11	2.0849918495773154E-4
[slow ]	38	7.202699116721635E-4
[developer]	2	3.790894271958755E-5
[confusing ]	2	3.790894271958755E-5
[thinker ]	4	7.58178854391751E-5
[who ]	1454	0.02755980135714015
[liable ]	35	6.634064975927821E-4
[cause ]	117	0.002217673149095872
[controversy ]	7	1.3268129951855644E-4
[conflict]	23	4.3595284127525684E-4
[these ]	1146	0.021721824178323666
[characteristics ]	59	0.0011183138102278326
[international ]	147	0.002786307289889685
[exchange]	12	2.274536563175253E-4
[taurus ]	9	1.70590242238144E-4
[programme ]	57	0.0010804048675082452
[rather ]	371	0.00703210887448349
[than ]	1355	0.025683308692520567
[signs ]	35	6.634064975927821E-4
[zodiac]	1	1.8954471359793775E-5
[years ]	389	0.0073732893589597785
[been ]	2167	0.04107433943667311
[attempting ]	21	3.9804389855566927E-4
[reduce ]	75	0.001421585351984533
[flow ]	23	4.3595284127525684E-4
[paper ]	101	0.0019144016073391714
[share ]	114	0.0021608097350164905
[transactions ]	5	9.477235679896888E-5
[evolution ]	11	2.0849918495773154E-4
[computerised ]	7	1.3268129951855644E-4
[system ]	253	0.0047954812540278256
[known ]	178	0.003373895902043292
[taurus]	3	5.6863414079381326E-5
[enthusiasm ]	10	1.8954471359793775E-4
[acronyms]	1	1.8954471359793775E-5
[title ]	30	5.686341407938133E-4
[settlement ]	24	4.549073126350506E-4
[masterplan ]	1	1.8954471359793775E-5
[full ]	196	0.00371507638651958
[scheme]	14	2.653625990371129E-4
[ponderously ]	1	1.8954471359793775E-5
[named ]	29	5.496796694340195E-4
[transfer ]	25	4.7386178399484437E-4
[automated ]	4	7.58178854391751E-5
[registration ]	8	1.516357708783502E-4
[uncertificated ]	1	1.8954471359793775E-5
[system]	123	0.0023313999772546345
[such ]	910	0.017248568937412334
[scheme ]	50	9.477235679896887E-4
[allow ]	74	0.0014026308806247393
[firms ]	35	6.634064975927821E-4
[operating ]	69	0.0013078585238257706
[hold ]	113	0.0021418552636566965
[shares ]	317	0.006008567421054627
[without ]	310	0.005875886121536071
[need ]	318	0.00602752189241442
[certificates]	2	3.790894271958755E-5
[proposals ]	47	8.908601539103074E-4
[development ]	136	0.0025778081049319533
[under ]	425	0.008055650327912355
[consideration ]	22	4.169983699154631E-4
[decade]	13	2.4640812767731906E-4
[but]	96	0.0018196292505402024
[even ]	665	0.01260472345426286
[stage]	55	0.0010424959247886576
[many ]	571	0.010823003146442245
[hurdles ]	2	3.790894271958755E-5
[overcome]	4	7.58178854391751E-5
[conference ]	32	6.065430835134008E-4
[experts ]	12	2.274536563175253E-4
[highlighted ]	16	3.032715417567004E-4
[rapidly ]	26	4.928162553546381E-4
[changing ]	35	6.634064975927821E-4
[character ]	44	8.339967398309262E-4
[financial ]	115	0.002179764206376284
[markets ]	42	7.960877971113385E-4
[their ]	2091	0.03963379961332878
[structure]	18	3.41180484476288E-4
[original ]	72	0.001364721937905152
[objectives ]	19	3.6013495583608174E-4
[set ]	333	0.006311838962811327
[1980s ]	24	4.549073126350506E-4
[improving ]	14	2.653625990371129E-4
[services ]	86	0.0016300845369422647
[reducing ]	27	5.117707267144319E-4
[costs ]	84	0.001592175594222677
[cutting ]	23	4.3595284127525684E-4
[down ]	644	0.012206679555707192
[amount ]	72	0.001364721937905152
[paperwork]	2	3.790894271958755E-5
[detailed ]	51	9.666780393494826E-4
[efforts ]	32	6.065430835134008E-4
[put ]	448	0.008491603169187612
[into ]	1376	0.026081352591076235
[action]	47	8.908601539103074E-4
[overtaken ]	5	9.477235679896888E-5
[government]	145	0.0027483983471700973
[plans ]	84	0.001592175594222677
[deregulate ]	1	1.8954471359793775E-5
[british ]	366	0.006937336517684522
[securities ]	15	2.8431707039690664E-4
[market]	97	0.0018385837218999961
[announced ]	72	0.001364721937905152
[1983]	83	0.0015732211228628834
[lead ]	138	0.002615717047651541
[big ]	168	0.003184351188445354
[bang]	4	7.58178854391751E-5
[then ]	864	0.016376663254861822
[pressing ]	13	2.4640812767731906E-4
[priorities]	3	5.6863414079381326E-5
[since ]	409	0.007752378786155654
[1987 ]	46	8.719056825505137E-4
[impetus ]	10	1.8954471359793775E-4
[programme]	29	5.496796694340195E-4
[triggered ]	10	1.8954471359793775E-4
[largely ]	74	0.0014026308806247393
[post-big ]	1	1.8954471359793775E-5
[bang ]	13	2.4640812767731906E-4
[boom ]	13	2.4640812767731906E-4
[dealing ]	41	7.771333257515448E-4
[subsequent ]	48	9.098146252701012E-4
[crash ]	31	5.87588612153607E-4
[1987]	117	0.002217673149095872
[huge ]	63	0.001194131695667008
[backlogs ]	1	1.8954471359793775E-5
[work ]	460	0.008719056825505136
[built ]	63	0.001194131695667008
[dealers]	3	5.6863414079381326E-5
[' ]	516	0.009780507221653589
[back ]	623	0.011808635657151522
[offices ]	12	2.274536563175253E-4
[deals ]	25	4.7386178399484437E-4
[completed ]	23	4.3595284127525684E-4
[usual ]	46	8.719056825505137E-4
[accounts ]	30	5.686341407938133E-4
[periods]	11	2.0849918495773154E-4
[according ]	127	0.0024072178626938093
[anthony ]	45	8.529512111907199E-4
[preece]	1	1.8954471359793775E-5
[operations ]	71	0.001345767466545358
[investment ]	106	0.0020091739641381404
[citicorp ]	2	3.790894271958755E-5
[scrimgeour ]	1	1.8954471359793775E-5
[vickers]	4	7.58178854391751E-5
[speaking ]	41	7.771333257515448E-4
[conference]	16	3.032715417567004E-4
[least ]	254	0.004814435725387619
[13 ]	50	9.477235679896887E-4
[different ]	385	0.007297471473520604
[design ]	42	7.960877971113385E-4
[concepts ]	20	3.790894271958755E-4
[future ]	107	0.002028128435497934
[discussion ]	86	0.0016300845369422647
[march ]	36	6.82360968952576E-4
[year]	279	0.005288297509382463
[aside ]	28	5.307251980742258E-4
[technological ]	23	4.3595284127525684E-4
[requirements ]	32	6.065430835134008E-4
[new ]	838	0.015883846999507185
[issues ]	106	0.0020091739641381404
[resolved]	3	5.6863414079381326E-5
[participants ]	42	7.960877971113385E-4
[needed ]	83	0.0015732211228628834
[participants]	18	3.41180484476288E-4
[consequences ]	57	0.0010804048675082452
[receiving ]	19	3.6013495583608174E-4
[consideration]	9	1.70590242238144E-4
[potential ]	109	0.0020660373782175217
[members ]	125	0.002369308919974222
[include ]	105	0.0019902194927783464
[listed ]	9	1.70590242238144E-4
[companies ]	74	0.0014026308806247393
[affected ]	58	0.001099359338868039
[registrars]	1	1.8954471359793775E-5
[private ]	84	0.001592175594222677
[client ]	54	0.0010235414534288639
[brokers]	6	1.1372682815876265E-4
[retail ]	25	4.7386178399484437E-4
[custodian ]	1	1.8954471359793775E-5
[banks]	15	2.8431707039690664E-4
[institutional ]	19	3.6013495583608174E-4
[investors]	36	6.82360968952576E-4
[yet ]	260	0.004928162553546381
[andrew ]	23	4.3595284127525684E-4
[palmer]	5	9.477235679896888E-5
[deputy ]	20	3.790894271958755E-4
[finance ]	47	8.908601539103074E-4
[legal ]	97	0.0018385837218999961
[& ]	96	0.0018196292505402024
[general ]	299	0.005667386936578339
[investments ]	17	3.2222601311649417E-4
[warned ]	24	4.549073126350506E-4
[same ]	415	0.007866105614314417
[all ]	1589	0.03011865499071231
[chains]	6	1.1372682815876265E-4
[going ]	448	0.008491603169187612
[strong ]	106	0.0020091739641381404
[weakest ]	1	1.8954471359793775E-5
[link]	13	2.4640812767731906E-4
[technology ]	53	0.0010045869820690702
[easily ]	56	0.0010614503961484515
[become ]	192	0.003639258501080405
[weak ]	19	3.6013495583608174E-4
[link ]	81	0.0015353121801432957
[said ]	1140	0.021608097350164904
[two ]	1028	0.019485196557868
[met ]	71	0.001345767466545358
[few ]	328	0.006217066606012359
[institutions ]	43	8.150422684711323E-4
[cut ]	166	0.0031464422457257667
[budgets ]	4	7.58178854391751E-5
[following ]	167	0.0031653967170855606
[prices ]	69	0.0013078585238257706
[serious ]	241	0.0045680275977103
[mistake ]	24	4.549073126350506E-4
[them ]	733	0.013893627506728838
[believe ]	119	0.002255582091815459
[whole ]	185	0.0035065772015618482
[market ]	257	0.004871299139467
[place ]	248	0.004700708897228856
[jeopardy ]	1	1.8954471359793775E-5
[budget]	6	1.1372682815876265E-4
[front ]	150	0.002843170703969066
[bill ]	73	0.0013836764092649456
[widdis]	1	1.8954471359793775E-5
[systems ]	120	0.002274536563175253
[wary ]	5	9.477235679896888E-5
[arguments ]	44	8.339967398309262E-4
[calling ]	40	7.58178854391751E-4
[transnational ]	1	1.8954471359793775E-5
[integration ]	24	4.549073126350506E-4
[clearing ]	7	1.3268129951855644E-4
[systems]	40	7.58178854391751E-4
[must ]	474	0.008984419424542249
[note ]	63	0.001194131695667008
[nations ]	17	3.2222601311649417E-4
[europe ]	81	0.0015353121801432957
[evolved ]	3	5.6863414079381326E-5
[national ]	204	0.00386671215739793
[depository ]	2	3.790894271958755E-5
[and]	258	0.004890253610826794
[reasons]	31	5.87588612153607E-4
[another]	59	0.0011183138102278326
[serve ]	23	4.3595284127525684E-4
[member ]	55	0.0010424959247886576
[state]	48	9.098146252701012E-4
[while ]	408	0.00773342431479586
[others]	86	0.0016300845369422647
[specialising ]	2	3.790894271958755E-5
[cerain ]	1	1.8954471359793775E-5
[types ]	75	0.001421585351984533
[instruments]	4	7.58178854391751E-5
[european ]	272	0.005155616209863907
[importance]	11	2.0849918495773154E-4
[stresses]	1	1.8954471359793775E-5
[developments ]	28	5.307251980742258E-4
[towards ]	286	0.00542097880890102
[should ]	803	0.015220440501914402
[diversity ]	12	2.274536563175253E-4
[account ]	93	0.001762765836460821
[seek ]	42	7.960877971113385E-4
[prescribe ]	2	3.790894271958755E-5
[uniform ]	5	9.477235679896888E-5
[model ]	121	0.0022934910345350466
[differences ]	95	0.0018006747791804087
[compromise ]	9	1.70590242238144E-4
[objective ]	35	6.634064975927821E-4
[efficient ]	30	5.686341407938133E-4
[secure ]	24	4.549073126350506E-4
[settlement]	7	1.3268129951855644E-4
[biiba-fimbra ]	1	1.8954471359793775E-5
[battle ]	52	9.856325107092763E-4
[worsens]	1	1.8954471359793775E-5
[gentlemanly ]	1	1.8954471359793775E-5
[war ]	100	0.0018954471359793775
[between ]	780	0.014784487660639145
[insurance ]	83	0.0015732211228628834
[brokers ]	14	2.653625990371129E-4
[association ]	61	0.0011562227529474203
[biiba]	4	7.58178854391751E-5
[intermediaries]	2	3.790894271958755E-5
[managers ]	24	4.549073126350506E-4
[regulatory ]	16	3.032715417567004E-4
[fimbra]	8	1.516357708783502E-4
[appears ]	66	0.0012509951097463892
[escalating]	1	1.8954471359793775E-5
[biiba ]	5	9.477235679896888E-5
[now ]	878	0.016642025853898935
[complaint ]	6	1.1372682815876265E-4
[fimbra ]	9	1.70590242238144E-4
[latter]	16	3.032715417567004E-4
[decision ]	119	0.002255582091815459
[withdraw ]	3	5.6863414079381326E-5
[agreement ]	52	9.856325107092763E-4
[18 ]	48	9.098146252701012E-4
[september ]	42	7.960877971113385E-4
[allowed ]	81	0.0015353121801432957
[members]	22	4.169983699154631E-4
[held ]	244	0.004624891011789681
[existing ]	73	0.0013836764092649456
[professional ]	53	0.0010045869820690702
[indemnity ]	4	7.58178854391751E-5
[cover]	19	3.6013495583608174E-4
[renew ]	6	1.1372682815876265E-4
[policies]	36	6.82360968952576E-4
[body ]	112	0.002122900792296903
[middlemen ]	1	1.8954471359793775E-5
[sell ]	71	0.001345767466545358
[products]	24	4.549073126350506E-4
[require ]	75	0.001421585351984533
[intermediaries ]	2	3.790894271958755E-5
[cover ]	102	0.001933356078698965
[centralised ]	6	1.1372682815876265E-4
[provided ]	131	0.0024830357481329846
[designed ]	57	0.0010804048675082452
[protect ]	31	5.87588612153607E-4
[against ]	464	0.008794874710944312
[suits ]	7	1.3268129951855644E-4
[damages ]	5	9.477235679896888E-5
[brought ]	164	0.0031085333030061793
[irate ]	2	3.790894271958755E-5
[customers]	14	2.653625990371129E-4
[trade ]	121	0.0022934910345350466
[represent ]	26	4.928162553546381E-4
[middlemen]	2	3.790894271958755E-5
[unhappy ]	8	1.516357708783502E-4
[bring ]	106	0.0020091739641381404
[disrupt ]	5	9.477235679896888E-5
[relationships ]	24	4.549073126350506E-4
[insurers]	3	5.6863414079381326E-5
[lose ]	42	7.960877971113385E-4
[valuable ]	13	2.4640812767731906E-4
[advantages ]	22	4.169983699154631E-4
[claims ]	54	0.0010235414534288639
[bonus]	5	9.477235679896888E-5
[stay ]	62	0.001175177224307214
[execution ]	7	1.3268129951855644E-4
[thought ]	363	0.006880473103605141
[gained ]	34	6.444520262329883E-4
[deal ]	153	0.0029000341180484474
[chairman]	28	5.307251980742258E-4
[david ]	137	0.0025967625762917473
[chairman ]	81	0.0015353121801432957
[lord ]	95	0.0018006747791804087
[elton]	1	1.8954471359793775E-5
[discussions ]	17	3.2222601311649417E-4
[agreed ]	73	0.0013836764092649456
[policies ]	100	0.0018954471359793775
[31 ]	17	3.2222601311649417E-4
[october ]	55	0.0010424959247886576
[1990]	71	0.001345767466545358
[misunderstanding ]	1	1.8954471359793775E-5
[occurred ]	46	8.719056825505137E-4
[writing ]	57	0.0010804048675082452
[week ]	149	0.0028242162326092726
[saying ]	109	0.0020660373782175217
[altered ]	10	1.8954471359793775E-4
[way ]	583	0.01105045680275977
[renewal ]	6	1.1372682815876265E-4
[date ]	29	5.496796694340195E-4
[public ]	280	0.005307251980742257
[affairs ]	23	4.3595284127525684E-4
[commented]	7	1.3268129951855644E-4
[clearly ]	143	0.00271048940445051
[reneged ]	1	1.8954471359793775E-5
[agreement]	12	2.274536563175253E-4
[view ]	165	0.003127487774365973
[rumours ]	8	1.516357708783502E-4
[meetings ]	18	3.41180484476288E-4
[underwriters ]	3	5.6863414079381326E-5
[insurers ]	5	9.477235679896888E-5
[shots]	4	7.58178854391751E-5
[claimed ]	52	9.856325107092763E-4
[independent ]	64	0.0012130861670268016
[advisers ]	9	1.70590242238144E-4
[power ]	153	0.0029000341180484474
[ironic ]	4	7.58178854391751E-5
[situation ]	75	0.001421585351984533
[got ]	619	0.011732817771712346
[itself ]	117	0.002217673149095872
[into]	4	7.58178854391751E-5
[continues]	7	1.3268129951855644E-4
[aroma ]	3	5.6863414079381326E-5
[started ]	67	0.001269949581106183
[london ]	195	0.003696121915159786
[coffee ]	18	3.41180484476288E-4
[shop]	25	4.7386178399484437E-4
[admitted ]	69	0.0013078585238257706
[400th ]	1	1.8954471359793775E-5
[member]	7	1.3268129951855644E-4
[swedish-owned ]	1	1.8954471359793775E-5
[united ]	139	0.0026346715190113347
[fondkommission]	1	1.8954471359793775E-5
[first ]	735	0.013931536449448424
[time ]	729	0.013817809621289662
[level ]	143	0.00271048940445051
[reached ]	114	0.0021608097350164905
[300-year ]	1	1.8954471359793775E-5
[history]	48	9.098146252701012E-4
[perhaps ]	178	0.003373895902043292
[ise ]	1	1.8954471359793775E-5
[ought ]	56	0.0010614503961484515
[commemorative ]	1	1.8954471359793775E-5
[suitably ]	7	1.3268129951855644E-4
[blend]	1	1.8954471359793775E-5
[manhattan]	2	3.790894271958755E-5
[airlines ]	14	2.653625990371129E-4
[fly ]	13	2.4640812767731906E-4
[storm]	8	1.516357708783502E-4
[larry ]	4	7.58178854391751E-5
[black]	32	6.065430835134008E-4
[re-regulation ]	2	3.790894271958755E-5
[buzzword ]	1	1.8954471359793775E-5
[lips ]	24	4.549073126350506E-4
[airline ]	11	2.0849918495773154E-4
[industry]	37	7.013154403123697E-4
[worst ]	50	9.477235679896887E-4
[excesses ]	1	1.8954471359793775E-5
[oligopoly ]	1	1.8954471359793775E-5
[bred ]	8	1.516357708783502E-4
[predecessor]	7	1.3268129951855644E-4
[deregulation]	3	5.6863414079381326E-5
[once ]	197	0.0037340308578793736
[again ]	242	0.004586982069070093
[became ]	124	0.002350354448614428
[evident]	7	1.3268129951855644E-4
[another ]	434	0.008226240570150499
[carrier ]	7	1.3268129951855644E-4
[soared ]	22	4.169983699154631E-4
[speculation]	4	7.58178854391751E-5
[york]	30	5.686341407938133E-4
[la ]	38	7.202699116721635E-4
[guardia ]	2	3.790894271958755E-5
[airport]	9	1.70590242238144E-4
[lax ]	2	3.790894271958755E-5
[safety ]	61	0.0011562227529474203
[attention]	28	5.307251980742258E-4
[bankruptcy]	2	3.790894271958755E-5
[involving ]	59	0.0011183138102278326
[braniff ]	1	1.8954471359793775E-5
[airlines]	4	7.58178854391751E-5
[reminded ]	22	4.169983699154631E-4
[everyone ]	60	0.0011372682815876266
[stranglehold ]	4	7.58178854391751E-5
[eight ]	82	0.0015542666515030897
[carriers ]	6	1.1372682815876265E-4
[domestic ]	42	7.960877971113385E-4
[neither ]	62	0.001175177224307214
[safety]	21	3.9804389855566927E-4
[monopoly ]	8	1.516357708783502E-4
[nor ]	103	0.0019523105500587588
[dangerous ]	44	8.339967398309262E-4
[debt ]	34	6.444520262329883E-4
[loads ]	5	9.477235679896888E-5
[precipitated ]	4	7.58178854391751E-5
[major ]	268	0.005079798324424732
[intervention ]	25	4.7386178399484437E-4
[industry ]	98	0.00185753819325979
